HILLSBOROUGH,JUST ELEMENTARY,72,24,100,NO,YES,N,98,98,"1315 W SPRUCE ST TAMPA, FL 33607-3510",27.959848,-82.473786,98
HILLSBOROUGH,KIMBELL ELEMENTARY,74,25,99,NO,YES,N,92,96,"8406 N 46TH ST TAMPA, FL 33617-6910",28.026298,-82.410186,99
HILLSBOROUGH,KINGS KIDS ACADEMY OF HEALTH SCIENCES,44,22,100,YES,YES,N,99,83,"3000 N 34TH ST TAMPA, FL 33605-2250",27.97084,-82.422703,100
HILLSBOROUGH,LEGACY PREPARATORY ACADEMY,113,23,100,YES,YES,N,98,56,"302 E. LINEBAUGH AVE TAMPA, FL 33612-7425",28.040314,-82.457595,101
HILLSBOROUGH,MILES ELEMENTARY SCHOOL,89,30,100,NO,YES,N,87,98,"317 E 124TH AVE TAMPA, FL 33612-4304",28.059215,-82.456859,102
HILLSBOROUGH,OAK PARK ELEMENTARY SCHOOL,71,24,100,NO,YES,N,95,99,"2716 N 46TH ST TAMPA, FL 33605-2423",27.967776,-82.406966,103
HILLSBOROUGH,PALM RIVER ELEMENTARY SCHOOL,78,26,100,NO,YES,N,84,96,"805 MAYDELL DR TAMPA, FL 33619-4542",27.941203,-82.386535,104
HILLSBOROUGH,POTTER ELEMENTARY SCHOOL,52,17,100,NO,YES,N,98,100,"3224 E CAYUGA ST TAMPA, FL 33610-6940",27.987111,-82.423804,105
HILLSBOROUGH,RICHARDSON MONTESSORI ACADEMY,57,29,96,YES,NO,N,98,21,"9390 N FLORIDA AVE TAMPA, FL 33612-7908",28.036685,-82.459961,106
HILLSBOROUGH,RUSKIN ELEMENTARY SCHOOL,87,29,100,NO,YES,N,81,91,"101 E COLLEGE AVE RUSKIN, FL 33570-4703",27.713051,-82.432843,107
HILLSBOROUGH,SHAW ELEMENTARY SCHOOL,80,27,99,NO,YES,N,96,99,"11311 N 15TH ST TAMPA, FL 33612-5935",28.051688,-82.441402,108
HILLSBOROUGH,SHEEHY ELEMENTARY SCHOOL,85,28,100,NO,YES,N,97,98,"6402 N 40TH ST TAMPA, FL 33610-3906",28.006317,-82.415226,109
HILLSBOROUGH,SULPHUR SPRINGS ELEMENTARY SCHOOL,70,23,100,NO,YES,N,95,100,"8412 N 13TH ST TAMPA, FL 33604-1842",28.027016,-82.446542,110
HILLSBOROUGH,THOMPSON ELEMENTARY,93,31,100,NO,YES,N,80,85,"2020 E SHELL POINT RD RUSKIN, FL 33570",27.720493,-82.407739,111
HILLSBOROUGH,VILLAGE OF EXCELLENCE ACADEMY,67,22,99,YES,YES,N,100,83,"8718 N 46TH ST TEMPLE TERRACE, FL 33617-6002",28.030473,-82.410358,112
